STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDFQ,18-24_2013,18-24_20_1,2020_TP_co,2020_TP_un,2020_TP_mi,2020_TP_ma,2020_TP_ra,2020_TP_su,2020_TP_me,2020_TP__1,2020_TP_st,2020_TP__2,2020_TP__3,2020_TP_q1,2020_TP_q3,2020_TP_iq,20_18-24%_,20_18-24_1,20_18-24_2,20_18-24_3,20_18-24_4,20_18-24_5,20_18-24_6,20_18-24_7,20_18-24_8,20_18-24_9,20_18-2410,20_18-2411,20_18-2412,20_18-2413,%18-24_202,%Change,Ohio_Block_Groups_2020_TP,Ohio_Block_Groups_20_18-24%,Ohio_Block_Groups_Med_HHInc,Ohio_Block_Groups_TotalHH_L2,Ohio_Block_Groups_%_HHL2,Ohio_Block_Groups_PC_POP_20,Ohio_Block_Groups_PC_POP_10,Ohio_Block_Groups_PC_Change,Ohio_Block_Groups_PC_HHL2
"39","085","205001","2","390852050012",Block Group 2,G5030,S,3039616,0,"+41.6614033","-081.2843648",1500000US390852050012,"153","7.172995781",3,3,57.000000,182.000000,125.000000,311.000000,103.666667,72.000000,55.727512,57.000000,57.000000,64.500000,127.000000,62.500000,3,3,3.000000,9.000000,6.000000,17.000000,5.666667,5.000000,2.494438,3.000000,3.000000,4.000000,7.000000,3.000000,9,1.827,72,5,99034,441,70.673,0.050,0.072,-0.022,0.707
"39","157","020900","2","391570209002",Block Group 2,G5030,S,513285,0,"+40.5019478","-081.4481220",1500000US391570209002,"212","18.74447392",6,6,22.000000,179.000000,157.000000,503.000000,83.833333,70.000000,47.837979,22.000000,22.000000,66.000000,96.000000,30.000000,6,6,2.000000,20.000000,18.000000,55.000000,9.166667,7.500000,5.871305,2.000000,2.000000,5.000000,13.000000,8.000000,20,1.256,22,2,76205,407,81.891,0.020,0.187,-0.167,0.819
"39","157","020900","3","391570209003",Block Group 3,G5030,S,556835,7481,"+40.4991847","-081.4430010",1500000US391570209003,"167","14.95076097",4,4,22.000000,96.000000,74.000000,255.000000,63.750000,68.500000,26.649343,22.000000,22.000000,44.000000,83.500000,39.500000,4,4,2.000000,13.000000,11.000000,28.000000,7.000000,6.500000,4.062019,2.000000,2.000000,3.500000,10.500000,7.000000,13,-1.951,96,8,77926,359,67.864,0.080,0.150,-0.070,0.679
"39","085","205701","1","390852057011",Block Group 1,G5030,S,1123603,0,"+41.8228923","-081.0825464",1500000US390852057011,"67","4.1875",4,4,0.000000,198.000000,198.000000,422.000000,105.500000,112.000000,80.689219,0.000000,0.000000,28.000000,183.000000,155.000000,3,2,3.000000,11.000000,8.000000,25.000000,8.333333,11.000000,3.771236,3.000000,11.000000,7.000000,11.000000,4.000000,11,6.813,168,11,51875,342,58.462,0.110,0.042,0.068,0.585
"39","085","205701","3","390852057013",Block Group 3,G5030,S,10207685,0,"+41.8026694","-081.0868735",1500000US390852057013,"30","2.479338843",7,7,45.000000,168.000000,123.000000,621.000000,88.714286,65.000000,46.011534,45.000000,45.000000,58.500000,113.000000,54.500000,7,7,3.000000,19.000000,16.000000,61.000000,8.714286,7.000000,4.919764,3.000000,3.000000,5.500000,10.500000,5.000000,19,16.521,56,3,64048,400,62.500,0.030,0.025,0.005,0.625
"39","085","205702","1","390852057021",Block Group 1,G5030,S,1886873,0,"+41.8275377","-081.0547200",1500000US390852057021,"156","10.77348066",6,6,0.000000,347.000000,347.000000,1118.000000,186.333333,195.500000,130.888842,0.000000,0.000000,45.000000,335.000000,290.000000,5,4,7.000000,20.000000,13.000000,67.000000,13.400000,11.000000,5.535341,7.000000,20.000000,9.000000,20.000000,11.000000,20,9.227,347,20,54809,196,35.701,0.200,0.108,0.092,0.357
"39","085","205702","2","390852057022",Block Group 2,G5030,S,1352393,0,"+41.8252799","-081.0678178",1500000US390852057022,"113","5.867082035",5,5,0.000000,347.000000,347.000000,758.000000,151.600000,168.000000,122.433002,0.000000,0.000000,45.000000,198.000000,153.000000,4,3,7.000000,20.000000,13.000000,49.000000,12.250000,11.000000,4.763140,7.000000,11.000000,9.000000,15.500000,6.500000,20,14.133,198,11,66667,386,60.883,0.110,0.059,0.051,0.609
"39","085","206000","1","390852060001",Block Group 1,G5030,S,18916635,0,"+41.8125052","-081.0227141",1500000US390852060001,"208","11.96777906",7,7,32.000000,335.000000,303.000000,886.000000,126.571429,91.000000,102.266958,32.000000,32.000000,41.500000,172.500000,131.000000,7,6,3.000000,20.000000,17.000000,72.000000,10.285714,9.000000,6.157789,3.000000,9.000000,6.000000,14.000000,8.000000,20,8.032,,,,,,,,,
"39","157","020900","4","391570209004",Block Group 4,G5030,S,402521,0,"+40.4926411","-081.4443893",1500000US391570209004,"31","6.0546875",7,7,66.000000,179.000000,113.000000,689.000000,98.428571,93.000000,37.155492,66.000000,66.000000,69.000000,106.500000,37.500000,7,7,5.000000,20.000000,15.000000,81.000000,11.571429,12.000000,4.499433,5.000000,5.000000,8.500000,13.500000,5.000000,20,13.945,71,13,20288,272,88.312,0.130,0.061,0.069,0.883
"39","157","021000","2","391570210002",Block Group 2,G5030,S,493292,0,"+40.4876095","-081.4362292",1500000US391570210002,"174","12.35795455",5,5,71.000000,265.000000,194.000000,653.000000,130.600000,107.000000,68.950997,71.000000,71.000000,93.000000,117.000000,24.000000,5,5,9.000000,14.000000,5.000000,59.000000,11.800000,12.000000,1.720465,9.000000,9.000000,11.000000,13.000000,2.000000,14,1.642,117,12,38669,345,78.947,0.120,0.124,-0.004,0.789
"39","157","021100","2","391570211002",Block Group 2,G5030,S,1531986,82461,"+40.5190255","-081.4575078",1500000US391570211002,"77","7.189542484",5,5,66.000000,192.000000,126.000000,627.000000,125.400000,125.000000,52.163589,66.000000,66.000000,69.000000,175.000000,106.000000,5,5,5.000000,25.000000,20.000000,63.000000,12.600000,11.000000,7.088018,5.000000,5.000000,7.000000,15.000000,8.000000,25,17.810,125,11,42210,281,67.711,0.110,0.072,0.038,0.677
"39","133","601501","2","391336015012",Block Group 2,G5030,S,418194,0,"+41.1504838","-081.3549000",1500000US391336015012,"1246","72.19003476",6,6,120.000000,6147.000000,6027.000000,7921.000000,1320.166667,422.000000,2165.134208,120.000000,120.000000,190.000000,620.000000,430.000000,6,6,9.000000,90.000000,81.000000,282.000000,47.000000,49.000000,25.560386,9.000000,9.000000,27.000000,58.000000,31.000000,90,17.810,362,42,18326,365,85.480,0.420,0.722,-0.302,0.855
"39","113","002500","1","391130025001",Block Group 1,G5030,S,566535,0,"+39.7630044","-084.1327892",1500000US391130025001,"46","3.081044876",5,5,11.000000,137.000000,126.000000,384.000000,76.800000,65.000000,49.406073,11.000000,11.000000,41.000000,130.000000,89.000000,5,4,1.000000,12.000000,11.000000,29.000000,5.800000,4.000000,3.815757,1.000000,4.000000,4.000000,8.000000,4.000000,12,8.919,11,1,,407,87.527,0.010,0.031,-0.021,0.875
"39","113","002500","2","391130025002",Block Group 2,G5030,S,337092,0,"+39.7630935","-084.1256164",1500000US391130025002,"15","1.863354037",5,5,11.000000,365.000000,354.000000,596.000000,119.200000,49.000000,129.061846,11.000000,11.000000,41.000000,130.000000,89.000000,5,4,1.000000,18.000000,17.000000,39.000000,7.800000,4.000000,6.273755,1.000000,4.000000,4.000000,12.000000,8.000000,18,16.137,41,4,60472,180,49.861,0.040,0.019,0.021,0.499
"39","113","002500","3","391130025003",Block Group 3,G5030,S,406110,0,"+39.7581811","-084.1326705",1500000US391130025003,"108","9.42408377",4,4,11.000000,365.000000,354.000000,540.000000,135.000000,82.000000,140.091042,11.000000,11.000000,22.500000,247.500000,225.000000,4,4,1.000000,18.000000,17.000000,39.000000,9.750000,10.000000,6.179604,1.000000,1.000000,4.500000,15.000000,10.500000,18,8.576,130,12,45486,295,65.702,0.120,0.094,0.026,0.657
"39","113","002500","5","391130025005",Block Group 5,G5030,S,1507217,0,"+39.7525817","-084.1273945",1500000US391130025005,"128","10.48321048",10,10,34.000000,365.000000,331.000000,1190.000000,119.000000,84.000000,100.240710,34.000000,34.000000,49.000000,130.000000,81.000000,10,7,4.000000,18.000000,14.000000,101.000000,10.100000,10.000000,4.570558,6.000000,4.000000,6.000000,14.000000,8.000000,18,7.517,365,18,28972,584,60.393,0.180,0.105,0.075,0.604
"39","061","003200","1","390610032001",Block Group 1,G5030,S,815553,0,"+39.1373592","-084.5052889",1500000US390610032001,"630","40.64516129",6,5,0.000000,665.000000,665.000000,1968.000000,328.000000,337.000000,309.318606,59.000000,0.000000,0.000000,629.000000,629.000000,6,5,0.000000,61.000000,61.000000,164.000000,27.333333,23.500000,25.895087,7.000000,0.000000,0.000000,56.000000,56.000000,61,20.355,665,40,26111,475,72.188,0.400,0.406,-0.006,0.722
"39","113","002600","4","391130026004",Block Group 4,G5030,S,344520,0,"+39.7511565","-084.1455785",1500000US391130026004,"30","6.479481641",7,7,0.000000,87.000000,87.000000,411.000000,58.714286,63.000000,26.047837,0.000000,0.000000,56.500000,74.000000,17.500000,7,6,0.000000,18.000000,18.000000,68.000000,9.714286,11.000000,5.146824,0.000000,12.000000,7.500000,12.000000,4.500000,18,11.521,75,11,33667,189,72.137,0.110,0.065,0.045,0.721
"39","113","002700","1","391130027001",Block Group 1,G5030,S,206104,0,"+39.7456331","-084.1372402",1500000US391130027001,"50","8.156606852",2,2,55.000000,156.000000,101.000000,211.000000,105.500000,105.500000,50.500000,55.000000,55.000000,55.000000,156.000000,101.000000,2,2,9.000000,12.000000,3.000000,21.000000,10.500000,10.500000,1.500000,9.000000,9.000000,9.000000,12.000000,3.000000,12,3.843,55,12,46250,202,81.452,0.120,0.082,0.038,0.815
"39","113","002700","2","391130027002",Block Group 2,G5030,S,440235,0,"+39.7458886","-084.1323353",1500000US391130027002,"84","11.36671177",6,6,55.000000,365.000000,310.000000,917.000000,152.833333,133.000000,101.917314,55.000000,55.000000,75.000000,156.000000,81.000000,6,6,6.000000,18.000000,12.000000,73.000000,12.166667,11.500000,4.219663,6.000000,6.000000,9.000000,17.000000,8.000000,18,6.633,156,9,44250,565,70.891,0.090,0.114,-0.024,0.709
"39","113","002800","1","391130028001",Block Group 1,G5030,S,418687,0,"+39.7349312","-084.1251570",1500000US391130028001,"24","3.072983355",7,7,13.000000,154.000000,141.000000,466.000000,66.571429,54.000000,51.917124,13.000000,13.000000,16.500000,106.000000,89.500000,7,4,1.000000,17.000000,16.000000,39.000000,5.571429,6.000000,5.150788,2.000000,6.000000,1.500000,6.000000,4.500000,17,13.927,54,6,54792,402,86.825,0.060,0.031,0.029,0.868
"39","113","070300","3","391130703003",Block Group 3,G5030,S,7255308,36571,"+39.7803973","-084.2865607",1500000US391130703003,"62","7.134637514",11,11,0.000000,226.000000,226.000000,781.000000,71.000000,58.000000,60.074197,0.000000,0.000000,26.000000,91.500000,65.500000,11,9,0.000000,15.000000,15.000000,67.000000,6.090909,6.000000,4.316028,0.000000,1.000000,2.500000,8.500000,6.000000,15,7.865,112,9,28125,444,74.497,0.090,0.071,0.019,0.745
"39","113","070400","1","391130704001",Block Group 1,G5030,S,1549121,0,"+39.7932115","-084.3020289",1500000US391130704001,"90","8.595988539",5,5,17.000000,139.000000,122.000000,403.000000,80.600000,84.000000,43.195370,17.000000,17.000000,51.000000,112.000000,61.000000,5,5,1.000000,9.000000,8.000000,27.000000,5.400000,6.000000,2.727636,1.000000,1.000000,4.000000,7.000000,3.000000,9,0.404,51,4,41450,327,65.795,0.040,0.086,-0.046,0.658
"39","113","070500","1","391130705001",Block Group 1,G5030,S,3399709,0,"+39.8069856","-084.3202915",1500000US391130705001,"118","8.446671439",6,6,15.000000,139.000000,124.000000,493.000000,82.166667,92.000000,42.955080,15.000000,15.000000,39.000000,116.000000,77.000000,6,6,1.000000,13.000000,12.000000,38.000000,6.333333,6.500000,3.815174,1.000000,1.000000,3.000000,8.000000,5.000000,13,4.553,39,3,39015,415,70.578,0.030,0.084,-0.054,0.706
"39","113","070700","1","391130707001",Block Group 1,G5030,S,1835017,0,"+39.8139458","-084.2617211",1500000US391130707001,"210","15.59020045",6,6,17.000000,251.000000,234.000000,685.000000,114.166667,106.500000,73.644227,17.000000,17.000000,67.000000,137.000000,70.000000,6,5,1.000000,19.000000,18.000000,59.000000,9.833333,10.500000,5.580223,1.000000,12.000000,6.000000,12.000000,6.000000,19,3.410,67,6,15903,311,61.584,0.060,0.156,-0.096,0.616
"39","085","205001","3","390852050013",Block Group 3,G5030,S,2911176,59200,"+41.6708868","-081.2698199",1500000US390852050013,"36","1.692524683",6,6,10.000000,182.000000,172.000000,422.000000,70.333333,64.500000,55.047454,10.000000,10.000000,27.000000,74.000000,47.000000,6,5,2.000000,9.000000,7.000000,27.000000,4.500000,4.000000,2.500000,3.000000,2.000000,2.000000,6.000000,4.000000,9,7.307,182,9,82273,652,73.423,0.090,0.017,0.073,0.734
"39","085","205002","1","390852050021",Block Group 1,G5030,S,2808221,15239,"+41.6825746","-081.2707793",1500000US390852050021,"226","14.5900581",7,7,10.000000,182.000000,172.000000,659.000000,94.142857,74.000000,69.256106,10.000000,10.000000,31.000000,165.500000,134.500000,7,5,2.000000,9.000000,7.000000,40.000000,5.714286,6.000000,2.710524,5.000000,2.000000,3.500000,8.000000,4.500000,9,-5.590,74,6,78750,321,69.783,0.060,0.146,-0.086,0.698
"39","085","205002","2","390852050022",Block Group 2,G5030,S,6510502,139541,"+41.6975633","-081.2097404",1500000US390852050022,"0","0",5,4,31.000000,156.000000,125.000000,445.000000,89.000000,62.000000,47.615124,31.000000,62.000000,62.000000,134.000000,72.000000,5,3,1.000000,9.000000,8.000000,31.000000,6.200000,7.000000,2.712932,1.000000,7.000000,7.000000,7.000000,0.000000,9,9.000,31,1,87014,480,55.620,0.010,0.000,0.010,0.556
"39","169","002200","3","391690022003",Block Group 3,G5030,S,48186916,137169,"+40.9197231","-082.0667041",1500000US391690022003,"164","12.03228173",7,7,41.000000,254.000000,213.000000,979.000000,139.857143,154.000000,74.334050,41.000000,41.000000,77.000000,188.000000,111.000000,7,4,3.000000,11.000000,8.000000,56.000000,8.000000,10.000000,3.207135,9.000000,10.000000,6.000000,10.000000,4.000000,11,-1.032,161,9,81302,280,49.296,0.090,0.120,-0.030,0.493
"39","107","967400","2","391079674002",Block Group 2,G5030,S,9247136,37242,"+40.5640045","-084.6025539",1500000US391079674002,"60","3.783102144",5,5,43.000000,222.000000,179.000000,631.000000,126.200000,96.000000,69.130022,43.000000,43.000000,77.000000,193.000000,116.000000,5,5,3.000000,18.000000,15.000000,48.000000,9.600000,8.000000,5.953150,3.000000,3.000000,4.000000,15.000000,11.000000,18,14.217,43,3,46699,475,78.254,0.030,0.038,-0.008,0.783
"39","107","967600","2","391079676002",Block Group 2,G5030,S,3049391,4012115,"+40.5287942","-084.5730844",1500000US391079676002,"147","9.601567603",8,8,75.000000,222.000000,147.000000,1074.000000,134.250000,120.500000,51.564886,75.000000,75.000000,88.500000,179.500000,91.000000,8,6,6.000000,18.000000,12.000000,90.000000,11.250000,9.000000,4.656984,6.000000,8.000000,7.500000,16.500000,9.000000,18,8.398,142,18,49010,255,66.234,0.180,0.096,0.084,0.662
"39","107","967500","2","391079675002",Block Group 2,G5030,S,8510342,15949,"+40.5730147","-084.5674058",1500000US391079675002,"78","3.449800973",8,8,0.000000,335.000000,335.000000,970.000000,121.250000,97.000000,100.184517,0.000000,0.000000,60.000000,160.500000,100.500000,8,8,0.000000,29.000000,29.000000,77.000000,9.625000,7.000000,8.873239,0.000000,0.000000,3.500000,13.500000,10.000000,29,25.550,96,4,63508,756,78.668,0.040,0.035,0.005,0.787
"39","049","000500","2","390490005002",Block Group 2,G5030,S,420275,4537,"+40.0207167","-083.0093302",1500000US390490005002,"108","11.33263379",8,7,0.000000,268.000000,268.000000,646.000000,80.750000,48.500000,86.137608,18.000000,0.000000,9.000000,131.500000,122.500000,8,7,0.000000,28.000000,28.000000,78.000000,9.750000,6.500000,10.485108,1.000000,0.000000,0.500000,18.000000,17.500000,28,16.667,18,1,107727,321,63.944,0.010,0.113,-0.103,0.639
"39","049","007396","2","390490073962",Block Group 2,G5030,S,11842203,139853,"+40.0133020","-082.7937913",1500000US390490073962,"253","2.9363974",9,9,9.000000,435.000000,426.000000,1141.000000,126.777778,34.000000,147.293190,9.000000,9.000000,23.000000,268.000000,245.000000,9,6,1.000000,14.000000,13.000000,44.000000,4.888889,3.000000,4.382907,8.000000,1.000000,2.000000,8.000000,6.000000,14,11.064,,,,,,,,,
"39","085","205300","1","390852053001",Block Group 1,G5030,S,8378782,95129,"+41.7482612","-081.1208419",1500000US390852053001,"83","7.80075188",5,5,13.000000,122.000000,109.000000,310.000000,62.000000,62.000000,35.230668,13.000000,13.000000,48.000000,65.000000,17.000000,5,4,1.000000,7.000000,6.000000,24.000000,4.800000,5.000000,2.227106,1.000000,7.000000,4.000000,7.000000,3.000000,7,-0.801,13,1,107813,214,55.875,0.010,0.078,-0.068,0.559
"39","049","006821","2","390490068212",Block Group 2,G5030,S,1209108,7434,"+40.0677591","-083.0241734",1500000US390490068212,"54","3.270745003",6,6,16.000000,203.000000,187.000000,516.000000,86.000000,84.500000,60.770058,16.000000,16.000000,28.000000,100.000000,72.000000,6,5,2.000000,11.000000,9.000000,33.000000,5.500000,5.000000,2.929733,2.000000,5.000000,3.000000,7.000000,4.000000,11,7.729,83,5,50761,737,89.333,0.050,0.033,0.017,0.893
"39","049","000120","2","390490001202",Block Group 2,G5030,S,1170725,1343,"+40.0520432","-083.0079889",1500000US390490001202,"23","1.313535123",5,5,0.000000,84.000000,84.000000,175.000000,35.000000,36.000000,30.265492,0.000000,0.000000,7.000000,48.000000,41.000000,5,4,0.000000,5.000000,5.000000,13.000000,2.600000,2.000000,2.059126,0.000000,5.000000,1.000000,5.000000,4.000000,5,3.686,36,2,80117,772,83.640,0.020,0.013,0.007,0.836
"39","049","000420","2","390490004202",Block Group 2,G5030,S,479681,0,"+40.0276251","-083.0007302",1500000US390490004202,"78","8.505997819",5,5,13.000000,77.000000,64.000000,178.000000,35.600000,21.000000,23.946607,13.000000,13.000000,19.000000,48.000000,29.000000,5,4,1.000000,5.000000,4.000000,14.000000,2.800000,3.000000,1.326650,1.000000,3.000000,2.000000,3.000000,1.000000,5,-3.506,19,1,81357,365,63.149,0.010,0.085,-0.075,0.631
"39","049","000310","2","390490003102",Block Group 2,G5030,S,487125,0,"+40.0361146","-082.9928865",1500000US390490003102,"71","5.68",4,4,38.000000,166.000000,128.000000,407.000000,101.750000,101.500000,48.458100,38.000000,38.000000,57.500000,146.000000,88.500000,4,4,3.000000,9.000000,6.000000,25.000000,6.250000,6.500000,2.384848,3.000000,3.000000,4.000000,8.500000,4.500000,9,3.320,77,5,58291,351,62.345,0.050,0.057,-0.007,0.623
"39","049","000410","2","390490004102",Block Group 2,G5030,S,303451,0,"+40.0261868","-083.0188564",1500000US390490004102,"112","11.57024793",5,5,0.000000,253.000000,253.000000,489.000000,97.800000,57.000000,88.393212,0.000000,0.000000,47.000000,132.000000,85.000000,5,5,0.000000,25.000000,25.000000,48.000000,9.600000,7.000000,8.639444,0.000000,0.000000,4.000000,12.000000,8.000000,25,13.430,132,12,71613,487,83.966,0.120,0.116,0.004,0.840
"39","049","000710","3","390490007103",Block Group 3,G5030,S,327522,0,"+40.0205928","-082.9879330",1500000US390490007103,"75","6.893382353",5,5,9.000000,125.000000,116.000000,287.000000,57.400000,46.000000,38.432278,9.000000,9.000000,41.000000,66.000000,25.000000,5,5,2.000000,11.000000,9.000000,27.000000,5.400000,4.000000,3.261901,2.000000,2.000000,3.000000,7.000000,4.000000,11,4.107,41,3,31012,347,71.253,0.030,0.069,-0.039,0.713
"39","049","001000","2","390490010002",Block Group 2,G5030,S,254579,0,"+40.0099662","-082.9981173",1500000US390490010002,"682","48.19787986",3,3,99.000000,486.000000,387.000000,901.000000,300.333333,316.000000,158.379993,99.000000,99.000000,207.500000,401.000000,193.500000,3,3,11.000000,40.000000,29.000000,84.000000,28.000000,33.000000,12.355835,11.000000,11.000000,22.000000,36.500000,14.500000,40,-8.198,316,33,37279,332,84.478,0.330,0.482,-0.152,0.845
"39","049","000910","2","390490009102",Block Group 2,G5030,S,440067,3900,"+40.0186368","-082.9730249",1500000US390490009102,"64","7.467911319",6,6,18.000000,147.000000,129.000000,532.000000,88.666667,85.000000,47.005910,18.000000,18.000000,51.000000,146.000000,95.000000,6,5,2.000000,14.000000,12.000000,55.000000,9.166667,9.500000,3.624761,2.000000,9.000000,9.000000,11.000000,2.000000,14,6.532,146,10,36250,255,55.799,0.100,0.075,0.025,0.558
"39","049","006230","4","390490062304",Block Group 4,G5030,S,15681155,51455,"+40.0815081","-083.1932846",1500000US390490062304,"478","16.58570437",14,14,0.000000,462.000000,462.000000,1859.000000,132.785714,113.000000,113.368664,0.000000,0.000000,70.000000,191.000000,121.000000,14,10,0.000000,11.000000,11.000000,81.000000,5.785714,6.000000,3.589241,2.000000,6.000000,3.000000,9.000000,6.000000,11,-5.586,,,,,,,,,
